epsilon,simulation,time_step,clustering,path_length,omega,s1,s2,<s>,<s>_std,n_s,N
0.5,2,253000,0.6814837031825707,2.2889855072463767,4.803062377458376,62,47,33.333333333333336,12.463279397226612,9,300
0.5,2,254000,0.6775058203147897,2.2740914158305463,4.853579167291169,62,47,30.0,13.76226725507102,10,300
0.5,2,255000,0.6817538517207801,2.280602006688963,4.62207215547679,94,47,33.333333333333336,23.24268104634709,9,300
0.5,2,256000,0.6818620970308377,2.285016722408027,4.710374878033246,62,47,30.0,13.870832707519762,10,300
0.5,2,257000,0.6796389407622018,2.285752508361204,4.732271840420168,62,47,33.333333333333336,12.47219128924647,9,300
0.5,2,258000,0.6811930356420072,2.2623857302118173,4.818609612226785,62,47,33.333333333333336,12.47219128924647,9,300
0.5,2,259000,0.6808959099993143,2.269253065774805,4.671215556584216,62,47,33.333333333333336,12.640323483905693,9,300
0.5,2,260000,0.6861890281207608,2.278327759197325,4.766343090117449,63,47,33.333333333333336,12.884098726725126,9,300
0.5,2,261000,0.6866240790556086,2.277948717948718,4.822351654017109,61,47,33.333333333333336,12.409673645990855,9,300
0.5,2,262000,0.6798124803231765,2.27355629877369,4.824267552112113,62,47,33.333333333333336,12.640323483905693,9,300
0.5,2,263000,0.6881579772252516,2.2903678929765885,4.716393179580951,62,47,33.333333333333336,12.640323483905693,9,300
0.5,2,264000,0.6804711311946593,2.273779264214047,4.711838133394629,67,61,37.5,17.204650534085253,8,300
0.5,2,265000,0.6803452194480741,2.2614046822742475,4.748255275367881,63,49,33.333333333333336,14.996295838935987,9,300
0.5,2,266000,0.6824041152895695,2.269319955406912,4.785831600649988,62,50,33.333333333333336,14.89966442575134,9,300
0.5,2,267000,0.6885024663615767,2.283634336677815,4.8015023676753765,66,47,33.333333333333336,15.369522511198005,9,300
0.5,2,268000,0.6928851601557056,2.2942920847268677,4.772049859081584,66,47,33.333333333333336,15.369522511198005,9,300
0.5,2,269000,0.6914470098198441,2.2889409141583053,4.787174377363683,67,47,33.333333333333336,15.520595635763756,9,300
0.5,2,270000,0.6931329711832971,2.284816053511705,4.788108478349043,68,47,33.333333333333336,15.684387141358124,9,300
0.5,2,271000,0.6979965586989471,2.2966332218506134,4.754740357346536,69,47,33.333333333333336,15.860503004493758,9,300
0.5,2,272000,0.7029159419134792,2.29850613154961,4.848231239191896,69,47,33.333333333333336,15.860503004493758,9,300
0.5,2,273000,0.7049171051084897,2.3061984392419177,4.850912475524748,69,47,33.333333333333336,15.860503004493758,9,300
0.5,2,274000,0.6967757359082289,2.2857079152731328,4.877633823778739,71,47,33.333333333333336,16.24807680927192,9,300
0.5,2,275000,0.691886239537843,2.279397993311037,4.850349174023127,72,47,33.333333333333336,16.45870252750468,9,300
0.5,2,276000,0.6952418047657035,2.2843478260869565,4.794199375902886,74,47,33.333333333333336,16.990193249832878,9,300
0.5,2,277000,0.6951443941416593,2.2746934225195097,4.906978677179615,74,46,33.333333333333336,16.858891488535722,9,300
0.5,2,278000,0.6936413460193298,2.276098104793757,4.872622105384371,74,47,33.333333333333336,16.990193249832878,9,300
0.5,2,279000,0.6960956820211883,2.265418060200669,4.916294695439729,75,46,33.333333333333336,17.172329163188344,9,300
0.5,2,280000,0.6897427813658953,2.261382385730212,4.813524348930331,75,46,33.333333333333336,17.172329163188344,9,300
0.5,2,281000,0.6963463179830833,2.272954292084727,4.860244587519219,74,46,33.333333333333336,16.87865186822955,9,300
0.5,2,282000,0.6971411875775559,2.281783723522854,4.830588166971241,76,46,33.333333333333336,17.41008647626746,9,300
0.5,2,283000,0.6977624744992428,2.2814046822742475,4.790502300106742,74,46,33.333333333333336,16.87865186822955,9,300
0.5,2,284000,0.6948241161219394,2.2655295429208477,4.825309886366867,74,45,33.333333333333336,16.779617264870957,9,300
0.5,2,285000,0.6948904472861269,2.2679375696767,4.762061015977045,76,44,33.333333333333336,17.19172927763684,9,300
0.5,2,286000,0.69425137270398,2.263322185061316,4.907420125054597,76,44,33.333333333333336,17.19172927763684,9,300
0.5,2,287000,0.6976323697742359,2.2792865105908584,4.956432966014066,76,43,33.333333333333336,17.035909785574184,9,300
0.5,2,288000,0.6976619066468713,2.2803790412486067,4.892819149427034,80,43,37.5,17.428425057933374,8,300
0.5,2,289000,0.700507091855386,2.2844147157190635,4.901989991016689,80,43,33.333333333333336,18.360585805227213,9,300
0.5,2,290000,0.7046584017542733,2.2916164994425863,4.790262306250266,80,43,33.333333333333336,18.360585805227213,9,300
0.5,2,291000,0.7069859224764017,2.281538461538461,4.849519887467578,79,43,33.333333333333336,17.993826101687706,9,300
0.5,2,292000,0.7051643162955187,2.2765663322185063,4.94789108192479,80,43,33.333333333333336,18.360585805227213,9,300
0.5,2,293000,0.6973349577976047,2.268829431438127,4.856783390740898,81,43,33.333333333333336,18.672618098881223,9,300
0.5,2,294000,0.7002144491274945,2.2659754738015607,4.885323575283509,81,43,33.333333333333336,18.672618098881223,9,300
0.5,2,295000,0.7006312800269207,2.2724191750278706,4.878542269267613,81,43,33.333333333333336,18.672618098881223,9,300
0.5,2,296000,0.6962164232229944,2.257814938684504,4.851239492934402,82,43,33.333333333333336,18.932629094883904,9,300
0.5,2,297000,0.6980059394816519,2.262408026755853,4.860267899726968,81,43,33.333333333333336,18.672618098881223,9,300
0.5,2,298000,0.6976220200636276,2.261783723522854,4.87046529045507,82,43,33.333333333333336,18.932629094883904,9,300
0.5,2,299000,0.7000456229374059,2.2561426978818284,4.842210788163021,82,43,33.333333333333336,18.932629094883904,9,300
0.5,2,300000,0.7019801867740947,2.2648383500557414,4.837971735447675,83,43,33.333333333333336,19.29306150465037,9,300
0.1,3,0,0.1201793310377952,1.8867335562987737,0.971579767649476,49,38,30.0,9.602083107326242,10,300
0.1,3,1000,0.1211983147019696,1.88659977703456,0.9956681402932782,66,38,33.333333333333336,13.012814197295423,9,300
0.1,3,2000,0.1226237222416406,1.886867335562988,1.0049634969543308,57,48,37.5,12.05197079319395,8,300
0.1,3,3000,0.1228254499807141,1.8870011148272017,1.0120666444204849,59,45,33.333333333333336,12.640323483905693,9,300
0.1,3,4000,0.1225839907193731,1.8866889632107025,0.9855039279672012,53,46,37.5,10.74709263010234,8,300
0.1,3,5000,0.1229941582104647,1.887803790412486,0.9973248127082304,43,38,27.272727272727277,8.518332200089075,11,300
0.1,3,6000,0.1226929126860081,1.8881828316610925,1.0000187469103383,52,45,33.333333333333336,11.362707032706208,9,300
0.1,3,7000,0.1223566681220013,1.8877814938684505,1.0149725994652248,47,45,33.333333333333336,9.189365834726814,9,300
0.1,3,8000,0.1214836763255394,1.8872240802675584,0.9859264001491044,69,52,42.85714285714285,16.642703861955088,7,300
0.1,3,9000,0.123407595483019,1.888428093645485,0.9999881066037264,53,47,33.333333333333336,11.00504934614612,9,300
0.1,3,10000,0.1237946364596672,1.8878929765886288,0.9959319656933106,58,52,42.85714285714285,11.43214229928146,7,300
0.1,3,11000,0.1243328124976812,1.8884057971014487,1.0259172201838092,55,43,33.333333333333336,12.622730819174324,9,300
0.1,3,12000,0.1247979584221354,1.8884726867335564,0.9963392204943612,54,43,33.333333333333336,10.402991022884825,9,300
0.1,3,13000,0.1226745080083643,1.8875585284280936,1.003924892272799,48,42,37.5,5.744562646538029,8,300
0.1,3,14000,0.1230341173162014,1.8878483835005573,1.0089134166685476,54,41,30.0,11.823705003085962,10,300
0.1,3,15000,0.1234882476193493,1.8880490523968785,0.992833985116792,50,48,37.5,9.340770846134705,8,300
0.1,3,16000,0.1235865583810703,1.8880936454849495,1.00235119904514,56,51,37.5,10.805091392487157,8,300
0.1,3,17000,0.1242629416549066,1.8879152731326645,1.0198271277095392,50,45,33.333333333333336,9.899494936611664,9,300
0.1,3,18000,0.123435837414955,1.887870680044593,1.0061064150654786,50,49,37.5,8.0156097709407,8,300
0.1,3,19000,0.1240310641515208,1.888494983277592,1.014471310276095,43,42,37.5,3.774917217635375,8,300
0.1,3,20000,0.1234855877136322,1.887803790412486,0.9969596369985098,48,46,37.5,8.930285549745875,8,300
0.1,3,21000,0.1255982826243109,1.8888071348940916,1.0287145262471438,53,46,33.333333333333336,10.121484300459318,9,300
0.1,3,22000,0.126624239385384,1.8889855072463768,1.0141355195561177,74,45,33.333333333333336,17.587874611030557,9,300
0.1,3,23000,0.1257703020374303,1.8879375696767,1.0225602616233278,53,46,33.333333333333336,11.234866364235144,9,300
0.1,3,24000,0.1256032271915536,1.887402452619844,1.0206968992323868,56,50,37.5,12.96148139681572,8,300
0.1,3,25000,0.1264439791709463,1.8883835005574137,1.029094616468817,73,48,42.85714285714285,13.86082425325391,7,300
0.1,3,26000,0.1259491923100649,1.8875585284280936,1.0225900708059026,53,45,37.5,10.161200716450788,8,300
0.1,3,27000,0.1240562393377438,1.8872686733556296,0.9987848665631376,53,51,37.5,10.908712114635714,8,300
0.1,3,28000,0.1222015260889924,1.8873355629877369,0.9954809137758224,54,42,33.333333333333336,10.64581294844754,9,300
0.1,3,29000,0.1241092608336015,1.8870903010033444,1.0269951511199416,57,42,37.5,8.717797887081348,8,300
0.1,3,30000,0.1226107156471667,1.8870011148272017,0.9934761309660336,50,43,33.333333333333336,9.775252199076789,9,300
0.1,3,31000,0.1232681512676297,1.8863545150501675,0.9996253578255788,43,40,33.333333333333336,6.091888960832355,9,300
0.1,3,32000,0.1229022268844015,1.886376811594203,1.0059780199350763,53,49,37.5,9.962429422585638,8,300
0.1,3,33000,0.1245469321710495,1.886934225195095,1.0450867579501906,42,41,30.0,9.197825830053535,10,300
0.1,3,34000,0.1242195355009916,1.8874693422519508,1.0062847159419837,45,42,33.333333333333336,7.557189365836423,9,300
0.1,3,35000,0.1244884168950561,1.8874470457079155,1.0203503636760722,54,43,33.333333333333336,12.596295751794122,9,300
0.1,3,36000,0.1221109311642519,1.887580824972129,0.9954547679883105,45,44,37.5,6.59545297913646,8,300
0.1,3,37000,0.1226419068085663,1.88644370122631,0.9980284277682516,59,38,33.333333333333336,10.187137859957415,9,300
0.1,3,38000,0.1230319514664478,1.8871794871794871,1.0027800497194734,59,52,37.5,11.554220008291344,8,300
0.1,3,39000,0.1242895527875472,1.8882497212931997,0.9954131408818528,58,41,37.5,8.73212459828649,8,300
0.1,3,40000,0.1242985100362746,1.887870680044593,1.0090838966593516,38,37,30.0,6.324555320336759,10,300
0.1,3,41000,0.1244767525693226,1.8884057971014487,1.0138379330170595,61,59,37.5,15.256146302392358,8,300
0.1,3,42000,0.1250510219636055,1.8882497212931997,1.0225450331942836,55,42,33.333333333333336,10.82178872049862,9,300
0.1,3,43000,0.124280119308626,1.8877591973244148,1.0147520582555083,55,50,33.333333333333336,11.953614051360738,9,300
0.1,3,44000,0.1244498503357739,1.8877814938684505,0.9967735370858036,70,47,42.85714285714285,12.088111886460675,7,300
0.1,3,45000,0.1229276148624233,1.8876477146042363,1.0271810757345206,59,51,42.85714285714285,10.74946605223549,7,300
0.1,3,46000,0.1240281875368008,1.8877146042363435,1.029800295991426,52,50,33.333333333333336,12.498888839501785,9,300
0.1,3,47000,0.1247869763460532,1.886934225195095,1.0221389882472538,63,36,37.5,9.82344135219425,8,300
0.1,3,48000,0.1246008602639683,1.887959866220736,1.0066794788376805,55,42,33.333333333333336,10.603982480391243,9,300
0.1,3,49000,0.125226870364907,1.8884503901895209,1.006914931377374,46,45,37.5,5.522680508593631,8,300
0.1,3,50000,0.1255589515395522,1.8874693422519508,1.013257795112503,43,40,30.0,9.664367542679656,10,300
0.1,3,51000,0.1259197845571487,1.8881382385730208,1.0333069357273474,52,46,33.333333333333336,11.469767022723502,9,300
0.1,3,52000,0.1265158168376818,1.8877591973244148,1.0276800024955404,57,38,30.0,11.41928193889616,10,300
0.1,3,53000,0.1262063839239312,1.8883389074693424,1.0436123463764289,51,50,37.5,10.862780491200215,8,300
0.1,3,54000,0.1269381855201438,1.8879821627647717,1.0602188311520977,42,41,33.333333333333336,5.185449728701348,9,300
0.1,3,55000,0.1242584530628879,1.8883389074693424,1.0221983682341322,58,47,42.85714285714285,7.899883750113424,7,300
0.1,3,56000,0.1242088293405953,1.886934225195095,1.017142885276483,51,44,37.5,10.0,8,300
0.1,3,57000,0.1242780269361251,1.887603121516165,1.0054987985257673,46,43,37.5,5.787918451395113,8,300
0.1,3,58000,0.1247570116963203,1.8879375696767,1.022960078989903,59,45,37.5,10.0,8,300
0.1,3,59000,0.1247144870081919,1.887959866220736,0.9992821193348956,55,46,37.5,9.899494936611664,8,300
0.1,3,60000,0.1237027521719332,1.8880267558528427,1.0211776207134344,44,43,37.5,4.527692569068709,8,300
0.1,3,61000,0.1234327508648366,1.887536231884058,1.0017999828113362,40,39,30.0,6.928203230275509,10,300
0.1,3,62000,0.1219766071741873,1.8872240802675584,0.9974987668451416,50,40,33.333333333333336,9.72967967955095,9,300
0.1,3,63000,0.1228537973586258,1.8863991081382383,1.0032120915078286,60,52,37.5,13.2664991614216,8,300
0.1,3,64000,0.1224369612396938,1.8870903010033444,1.0121829686594737,49,42,33.333333333333336,9.614803401237303,9,300
0.1,3,65000,0.1209616116976796,1.886867335562988,0.9645479473807594,47,42,33.333333333333336,9.26162932629987,9,300
0.1,3,66000,0.1219119579728228,1.8873801560758083,0.985159449299584,42,41,33.333333333333336,6.666666666666667,9,300
0.1,3,67000,0.1228044002920817,1.8881828316610925,0.9930756806623736,47,46,33.333333333333336,11.14550233153366,9,300
0.1,3,68000,0.1234785881242032,1.886711259754738,0.9967178178586044,44,42,33.333333333333336,8.589399151150083,9,300
0.1,3,69000,0.1236482925854035,1.8867335562987737,1.0119836624987817,60,46,37.5,12.449899597988733,8,300
0.1,3,70000,0.1254261997903276,1.8868896321070237,1.0341649915900402,62,44,37.5,12.727922061357855,8,300
0.1,3,71000,0.1252389440259704,1.887068004459309,1.026163799636614,55,48,33.333333333333336,12.866839377079188,9,300
0.1,3,72000,0.125807897842502,1.886577480490524,1.0332712891434932,49,47,37.5,9.874208829065749,8,300
0.1,3,73000,0.1250120646119261,1.8866220735785952,1.0123156313207482,55,41,37.5,9.886859966642596,8,300
0.1,3,74000,0.1245243141113959,1.8880713489409144,1.0306034759990248,56,50,37.5,13.009611831257688,8,300
0.1,3,75000,0.1244048582896963,1.8866889632107025,1.0195253218580085,47,42,37.5,5.5677643628300215,8,300
0.1,3,76000,0.1239629048881562,1.8881828316610925,1.0255845189204995,47,46,33.333333333333336,11.832159566199232,9,300
0.1,3,77000,0.1251839690483976,1.887736900780379,1.030251613896124,50,46,37.5,8.231038816577165,8,300
0.1,3,78000,0.1247412924532128,1.8880936454849495,1.0300368755210785,57,52,42.85714285714285,12.41460627565739,7,300
0.1,3,79000,0.1247423210967695,1.8879375696767,1.0285173062587238,60,58,37.5,14.430869689661812,8,300
0.1,3,80000,0.1253701646548413,1.887580824972129,1.009509962801013,51,42,37.5,8.874119674649425,8,300
0.1,3,81000,0.126868690781663,1.888227424749164,1.0485107513261755,56,42,42.85714285714285,5.5402055513329485,7,300
0.1,3,82000,0.1266556470479094,1.888227424749164,1.028772790854277,59,45,37.5,9.7082439194738,8,300
0.1,3,83000,0.1252325143623743,1.887603121516165,1.027987356326557,56,51,37.5,11.346805717910216,8,300
0.1,3,84000,0.1254412681940507,1.88742474916388,1.009071779827396,50,46,33.333333333333336,11.98146717040762,9,300
0.1,3,85000,0.1244085275975678,1.887803790412486,1.0132166782148335,54,50,37.5,13.955285736952863,8,300
0.1,3,86000,0.1247451980827438,1.8879375696767,0.997992435786458,49,38,30.0,9.143303560529969,10,300
0.1,3,87000,0.1237171651185194,1.888517279821628,1.008016201273948,53,52,37.5,10.0,8,300
0.1,3,88000,0.1234014974199625,1.888695652173913,1.016317347392234,57,53,37.5,11.853269591129695,8,300
0.1,3,89000,0.1236488239837722,1.888361204013378,1.0093182231755684,44,42,33.333333333333336,6.599663291074443,9,300
0.1,3,90000,0.124447223656348,1.8887179487179488,1.0246270751978444,53,48,37.5,11.968709203585824,8,300
0.1,3,91000,0.122666564594571,1.8889855072463768,1.0155642614782117,56,43,37.5,9.12414379544733,8,300
0.1,3,92000,0.1253333786290424,1.888361204013378,1.006215198453902,50,42,33.333333333333336,8.993825042154693,9,300
0.1,3,93000,0.1249437757641224,1.889052396878484,1.0219757414206587,53,49,37.5,11.532562594670797,8,300
0.1,3,94000,0.1255339857290574,1.8884057971014487,1.020755034759444,48,43,33.333333333333336,10.883218478209672,9,300
0.1,3,95000,0.1252285545777995,1.8891861761426976,1.0082913949614216,69,44,37.5,13.313526955694348,8,300
0.1,3,96000,0.1254064178897339,1.8881382385730208,1.0131517411119195,37,37,30.0,7.576278769950324,10,300
0.1,3,97000,0.1249756656596878,1.8883389074693424,1.020086937214789,63,50,42.85714285714285,10.92086563063794,7,300
0.1,3,98000,0.1237094866236321,1.8878260869565215,1.0047576587299794,64,42,37.5,10.943034314119643,8,300
0.1,3,99000,0.1242653266212567,1.887870680044593,1.0060915908750572,58,49,37.5,14.089002803605371,8,300
0.1,3,100000,0.1255046539198331,1.8879152731326645,1.0096624637697915,51,47,33.333333333333336,10.728984626287389,9,300
0.1,3,101000,0.1231852150516657,1.8872686733556296,1.0101742788063477,69,52,42.85714285714285,14.922931265372108,7,300
0.1,3,102000,0.1224765448843647,1.8872909698996656,1.0020492980037992,59,50,30.0,13.849187701811251,10,300
0.1,3,103000,0.1231861308958307,1.8874693422519508,1.014061713295566,58,54,37.5,13.45362404707371,8,300
0.1,3,104000,0.1246511579547653,1.8879821627647717,1.021569916188726,59,45,37.5,10.14889156509222,8,300
0.1,3,105000,0.1260504002130783,1.888494983277592,1.0304774261553495,50,44,37.5,7.582875444051551,8,300
0.1,3,106000,0.125874006971478,1.8877591973244148,1.028061809397878,49,43,37.5,7.632168761236874,8,300
0.1,3,107000,0.124269377081057,1.888316610925307,1.0051702590630127,53,45,37.5,9.367496997597597,8,300
0.1,3,108000,0.1245007695904729,1.8877591973244148,0.999541039682494,63,45,33.333333333333336,12.622730819174324,9,300
0.1,3,109000,0.1226599307312805,1.8872909698996656,1.0078003774911324,56,43,33.333333333333336,12.901334986909086,9,300
0.1,3,110000,0.1245835258077001,1.8874693422519508,1.012142567995873,55,43,37.5,10.977249200050077,8,300
0.1,3,111000,0.1256730823203352,1.8878929765886288,1.0365043719068965,53,40,33.333333333333336,8.906926143924924,9,300
0.1,3,112000,0.1254924144349011,1.8873578595317728,1.0137019755718124,55,41,33.333333333333336,10.770329614269007,9,300
0.1,3,113000,0.1263163513106807,1.88742474916388,1.025181907203077,66,60,42.85714285714285,16.478805187517793,7,300
0.1,3,114000,0.1252348469303846,1.8872909698996656,1.0271680780604275,50,45,33.333333333333336,10.593499054713805,9,300
0.1,3,115000,0.1249004484824591,1.888316610925307,1.0269493168968564,50,49,37.5,11.779218989389747,8,300
0.1,3,116000,0.1248165088675866,1.8878483835005573,1.01521311065234,51,46,37.5,10.380269746013347,8,300
0.1,3,117000,0.1231448113092972,1.8884726867335564,1.0132831654996488,52,43,37.5,8.154753215150045,8,300
0.1,3,118000,0.1239356269617244,1.8891192865105908,1.017619497082559,52,44,37.5,8.2915619758885,8,300
0.1,3,119000,0.1247021193721531,1.8894091415830547,1.0176348386393104,55,55,42.85714285714285,9.81876587282262,7,300
0.1,3,120000,0.1255069083715521,1.8894760312151615,1.0154001471686065,51,49,37.5,11.5974135047432,8,300
0.1,3,121000,0.1259322213926891,1.888963210702341,1.0236109428937072,45,42,33.333333333333336,7.007932013876213,9,300
0.1,3,122000,0.125432226619808,1.888784838350056,1.0422701665661718,50,49,37.5,9.912113800799505,8,300
0.1,3,123000,0.1249768823561233,1.8880044593088072,1.021084600942237,40,39,33.333333333333336,5.477225575051661,9,300
0.1,3,124000,0.1254077662173326,1.887803790412486,1.0418851786995564,51,41,33.333333333333336,9.556847457887637,9,300
0.1,3,125000,0.1259176220596408,1.8880936454849495,1.0334745410410426,55,50,37.5,11.124297730643494,8,300
0.1,3,126000,0.1271613097409729,1.8877814938684505,1.025761073063398,52,41,30.0,12.0,10,300
0.1,3,127000,0.1275032815391965,1.8891638795986625,1.0340020388378726,62,61,37.5,17.349351572897472,8,300
0.1,3,128000,0.1266640836236699,1.8884726867335564,1.0331269691404157,51,42,33.333333333333336,10.21980647783726,9,300
0.1,3,129000,0.127063060656224,1.888896321070234,1.0409188569740144,47,46,33.333333333333336,9.649409884086753,9,300
0.1,3,130000,0.127045330079482,1.8890969899665555,1.0344565288359802,70,42,33.333333333333336,16.451950239004088,9,300
0.1,3,131000,0.1245528803490302,1.890144927536232,1.0301193304098557,68,56,37.5,17.11724276862369,8,300
0.1,3,132000,0.1260604203787661,1.8892307692307693,1.013553686953012,48,42,33.333333333333336,9.683892697555969,9,300
0.1,3,133000,0.1249053220571278,1.8895429208472687,1.0247789554780748,40,36,30.0,6.308724118235001,10,300
0.1,3,134000,0.1259711214250583,1.8880490523968785,1.0071822153543422,62,44,37.5,11.07925990308017,8,300
0.1,3,135000,0.1260555550728293,1.8892976588628765,1.0069286994521025,48,42,33.333333333333336,11.333333333333334,9,300
0.1,3,136000,0.1261641519051217,1.8897658862876252,1.0298697678061166,50,37,33.333333333333336,7.615773105863909,9,300
0.1,3,137000,0.1257110396415493,1.8892753623188403,1.0164645575480276,60,48,37.5,11.113055385446437,8,300
0.1,3,138000,0.1254874683949051,1.8881382385730208,1.0210888949854635,63,53,42.85714285714285,12.41460627565739,7,300
0.1,3,139000,0.126052640440139,1.88742474916388,1.0182168236794666,58,38,33.333333333333336,9.580071908799942,9,300
0.1,3,140000,0.1262775259566792,1.8882720178372352,1.0236808791320342,50,45,37.5,8.0,8,300
0.1,3,141000,0.1264961775198471,1.887536231884058,1.0339520368927528,63,57,42.85714285714285,13.0868371321129,7,300
0.1,3,142000,0.1250871340209057,1.8873355629877369,1.019219276149277,42,42,30.0,7.937253933193772,10,300
0.1,3,143000,0.1243890954989029,1.887803790412486,1.0174485494520549,50,39,33.333333333333336,8.013876853447538,9,300
0.1,3,144000,0.1238499458812019,1.8873801560758083,1.024356970888418,41,40,33.333333333333336,7.615773105863909,9,300
0.1,3,145000,0.1260301954160206,1.888561872909699,1.0242093583532832,47,42,37.5,5.454356057317857,8,300
0.1,3,146000,0.1240817686986142,1.887870680044593,1.0114911938978928,52,45,33.333333333333336,10.913803695829934,9,300
0.1,3,147000,0.1255347884672145,1.8867335562987737,1.031131787449531,58,51,33.333333333333336,12.927146286443543,9,300
0.1,3,148000,0.1255191407987201,1.8880044593088072,1.0209618949468295,52,50,37.5,10.246950765959598,8,300
0.1,3,149000,0.1240744043719931,1.887536231884058,1.0098209851466369,60,49,37.5,13.219304066402286,8,300
0.1,3,150000,0.1237183939614162,1.88659977703456,1.0012472515518525,59,53,42.85714285714285,12.205719636167904,7,300
0.1,3,151000,0.1240192796585794,1.8863991081382383,1.0166563002977431,48,46,33.333333333333336,8.498365855987975,9,300
0.1,3,152000,0.1234009638039558,1.887803790412486,1.0144701319564178,44,43,37.5,7.0,8,300
0.1,3,153000,0.1245687431625674,1.887246376811594,1.0309394616699532,50,44,37.5,9.810708435174291,8,300
0.1,3,154000,0.1250531055735471,1.887580824972129,1.0241983152515115,70,54,42.85714285714285,13.788489728015604,7,300
0.1,3,155000,0.1264248905159238,1.887603121516165,1.032453499265951,47,39,33.333333333333336,7.803133273813083,9,300
0.1,3,156000,0.1257079050257279,1.8873355629877369,1.0213806875573217,45,45,37.5,7.968688725254614,8,300
0.1,3,157000,0.126425765277594,1.8876477146042363,1.0260568796268137,66,50,37.5,14.089002803605371,8,300
0.1,3,158000,0.1261136452778155,1.8874470457079155,1.0221156690838489,55,46,37.5,11.0,8,300
0.1,3,159000,0.1268901633938735,1.8876477146042363,1.0285499456365854,49,43,37.5,6.928203230275509,8,300
0.1,3,160000,0.1268435192355371,1.8879375696767,1.0429915317699854,64,45,37.5,14.396180048887969,8,300
0.1,3,161000,0.1257841625152201,1.888205128205128,1.028568645443079,48,48,37.5,9.513148795220223,8,300
0.1,3,162000,0.1246417469392918,1.8881382385730208,1.0113453744672145,60,52,37.5,12.17579566188592,8,300
0.1,3,163000,0.1239106125382348,1.887670011148272,1.009884322247031,65,48,37.5,13.564659966250536,8,300
0.1,3,164000,0.1247694669903514,1.887246376811594,1.0265143694539065,47,45,37.5,7.416198487095663,8,300
0.1,3,165000,0.1250106779245819,1.8888740245261983,1.019979804958824,48,43,37.5,6.442049363362563,8,300
0.1,3,166000,0.1238216250493961,1.8886510590858416,1.011800065185395,43,41,33.333333333333336,7.498147919467994,9,300
0.1,3,167000,0.1233314802748951,1.8880044593088072,1.0096710230644708,55,41,37.5,8.231038816577165,8,300
0.1,3,168000,0.124994224246012,1.8882720178372352,1.0269300068061824,55,45,33.333333333333336,12.128936932440167,9,300
0.1,3,169000,0.1249564586445354,1.8876477146042363,1.0104213194577991,59,58,33.333333333333336,13.960261060914616,9,300
0.1,3,170000,0.1235429111708174,1.887536231884058,1.011259233430181,50,49,37.5,10.64189832689638,8,300
0.1,3,171000,0.1246918360503277,1.887068004459309,1.0085449768066292,54,54,37.5,18.788294228055936,8,300
0.1,3,172000,0.1240462815618882,1.8880490523968785,1.0253515479360944,52,49,33.333333333333336,10.83205120618128,9,300
0.1,3,173000,0.124638119312533,1.8883389074693424,1.010249904461751,60,49,37.5,13.200378782444083,8,300
0.1,3,174000,0.1249829247369297,1.8878483835005573,1.0422850576107572,58,52,37.5,13.6106575888162,8,300
0.1,3,175000,0.1243299054649427,1.887803790412486,1.0189165314029285,53,37,33.333333333333336,7.788880963698614,9,300
0.1,3,176000,0.1250659223053698,1.8881828316610925,1.0232024950032423,66,42,37.5,12.569805089976535,8,300
0.1,3,177000,0.1245045967186131,1.8879375696767,1.0242866456614217,53,42,37.5,7.416198487095663,8,300
0.1,3,178000,0.1255352083969551,1.8879152731326645,1.0347643107413933,74,46,37.5,17.839562774911272,8,300
0.1,3,179000,0.1239843029478414,1.8881382385730208,1.007300561340546,36,34,27.272727272727277,4.937627496000098,11,300
0.1,3,180000,0.1248898172944376,1.8870457079152727,1.0183938647040978,54,51,37.5,13.892443989449804,8,300
0.1,3,181000,0.1241294879816793,1.8873355629877369,1.0022303485964514,42,36,33.333333333333336,4.876246279442598,9,300
0.1,3,182000,0.124434090623053,1.8880267558528427,1.0068369289682624,51,49,37.5,9.5,8,300
0.1,3,183000,0.1231279380206225,1.887870680044593,1.0021754828084966,50,49,33.333333333333336,10.635370755695876,9,300
0.1,3,184000,0.1220346309058482,1.8877146042363435,0.9905987155885448,53,53,37.5,9.591663046625438,8,300
0.1,3,185000,0.1243438301599092,1.8880490523968785,1.008685645285058,51,47,33.333333333333336,9.67241208569794,9,300
0.1,3,186000,0.1238163006422972,1.888205128205128,1.0124443776315526,53,50,37.5,12.913171570144955,8,300
0.1,3,187000,0.1239855780141149,1.8873355629877369,1.00586247732664,54,46,37.5,10.665364503850771,8,300
0.1,3,188000,0.1251350246805641,1.887736900780379,1.0164658279756105,55,46,42.85714285714285,8.441878115825233,7,300
0.1,3,189000,0.1256962113432156,1.8890969899665555,1.0285687422447425,61,36,33.333333333333336,11.803954139750516,9,300
0.1,3,190000,0.1276488333417141,1.8883389074693424,1.0337522532875103,57,55,37.5,13.847382424126229,8,300
0.1,3,191000,0.1275669674170766,1.888294314381271,1.0417907124972134,49,41,33.333333333333336,7.615773105863909,9,300
0.1,3,192000,0.1272648418612628,1.8884057971014487,1.0300577612951574,64,47,37.5,12.41974234837422,8,300
0.1,3,193000,0.1269878749537049,1.887068004459309,1.0253387312829192,54,43,37.5,8.32165848854662,8,300
0.1,3,194000,0.1252618314432415,1.88742474916388,1.015333939690131,50,47,33.333333333333336,11.69995251652283,9,300
0.1,3,195000,0.123261808500387,1.8866889632107025,0.9978008800176382,48,43,33.333333333333336,9.486832980505138,9,300
